token	specif
纵贯	-0.28988094173560935
制订	-0.28988094173560935
集散中心	-0.28988094173560935
做生意	-0.28988094173560935
车次	-0.28988094173560935
外溢	-0.28988094173560935
方兴未艾	-0.28988094173560935
度高	-0.28988094173560935
战国策	-0.28988094173560935
沙尘暴	-0.28988094173560935
全长约	-0.28988094173560935
筑牢	-0.28988094173560935
新举措	-0.28988094173560935
储备	-0.28988094173560935
俄蒙	-0.28988094173560935
轮番	-0.28988094173560935
合力	-0.28988094173560935
剩下	-0.28988094173560935
一扇	-0.28988094173560935
微博	-0.28988094173560935
皮肤	-0.28988094173560935
重任	-0.28988094173560935
绢帛	-0.28988094173560935
誉	-0.28988094173560935
海产品	-0.28988094173560935
生命线	-0.28988094173560935
上学	-0.28988094173560935
三通	-0.28988094173560935
不够	-0.28988094173560935
1704	-0.28988094173560935
黄斌	-0.28988094173560935
延伸段	-0.28988094173560935
五通	-0.28988094173560935
行径	-0.28988094173560935
36.7	-0.28988094173560935
OECD	-0.28988094173560935
手段	-0.28988094173560935
第一座	-0.28988094173560935
压港	-0.28988094173560935
停车处	-0.28988094173560935
猖獗	-0.28988094173560935
电建	-0.28988094173560935
上路	-0.28988094173560935
南经	-0.28988094173560935
六廊	-0.28988094173560935
自信	-0.28988094173560935
怪圈	-0.28988094173560935
至此	-0.28988094173560935
始终保持	-0.28988094173560935
吨	-0.28988094173560935
添加剂	-0.28988094173560935
竞过	-0.28988094173560935
八一	-0.28988094173560935
客货运输	-0.28988094173560935
中国国际广播电台	-0.28988094173560935
一致同意	-0.28988094173560935
意涵	-0.28988094173560935
英国政府	-0.28988094173560935
呼声	-0.28988094173560935
携手前进	-0.28988094173560935
仅次于	-0.28988094173560935
王晓涛	-0.28988094173560935
船务	-0.28988094173560935
兽医	-0.28988094173560935
4.0	-0.28988094173560935
无核武器	-0.28988094173560935
运送	-0.28988094173560935
主体	-0.28988094173560935
UEP	-0.28988094173560935
交流平台	-0.28988094173560935
一味	-0.28988094173560935
展会	-0.28988094173560935
理	-0.28988094173560935
齐聚一堂	-0.28988094173560935
同业	-0.28988094173560935
空气	-0.28988094173560935
王迪	-0.28988094173560935
74%	-0.28988094173560935
无需	-0.28988094173560935
副省长	-0.28988094173560935
苦不堪言	-0.28988094173560935
认真学习	-0.28988094173560935
那股	-0.28988094173560935
当局	-0.28988094173560935
播出	-0.28988094173560935
一片空白	-0.28988094173560935
友好城市	-0.28988094173560935
窥	-0.28988094173560935
编队	-0.28988094173560935
8000	-0.28988094173560935
各大	-0.28988094173560935
第一期	-0.28988094173560935
武夷山	-0.28988094173560935
营商	-0.28988094173560935
亿人	-0.28988094173560935
50%	-0.28988094173560935
前方	-0.28988094173560935
单体	-0.28988094173560935
交汇点	-0.28988094173560935
连在一起	-0.28988094173560935
激活	-0.28988094173560935
停滞	-0.28988094173560935
开办	-0.28988094173560935
8515	-0.28988094173560935
28.9	-0.28988094173560935
线	-0.2844154512905962
难民	-0.2844154512905962
钢铁	-0.2844154512905962
相互了解	-0.2844154512905962
统计	-0.2844154512905962
难题	-0.2844154512905962
拉	-0.2844154512905962
总结	-0.2844154512905962
信仰	-0.2844154512905962
民	-0.2844154512905962
心中	-0.2844154512905962
其次	-0.2844154512905962
现代	-0.2844154512905962
衔接	-0.2844154512905962
年底	-0.2844154512905962
中文	-0.2844154512905962
留学生	-0.2844154512905962
内陆	-0.2844154512905962
规律	-0.2844154512905962
上海	-0.2844154512905962
每个	-0.2844154512905962
接手	-0.2844154512905962
波兰	-0.2844154512905962
布尔	-0.2844154512905962
局面	-0.2844154512905962
结合	-0.2844154512905962
话	-0.2844154512905962
第二	-0.2844154512905962
例子	-0.2844154512905962
进步	-0.2844154512905962
实力	-0.2844154512905962
背后	-0.2844154512905962
双向	-0.2844154512905962
选择	-0.2844154512905962
研讨会	-0.2844154512905962
减少	-0.2844154512905962
贯穿	-0.2844154512905962
分析	-0.2844154512905962
所在	-0.2844154512905962
角色	-0.2844154512905962
丹阳	-0.2844154512905962
解除	-0.2844154512905962
从中	-0.2844154512905962
一样	-0.2844154512905962
动脉	-0.2844154512905962
搞	-0.2844154512905962
横跨	-0.2844154512905962
成熟	-0.2844154512905962
300	-0.2844154512905962
治国	-0.2844154512905962
说	-0.2809114553160528
28	-0.28036357089348085
水	-0.28036357089348085
无论	-0.28036357089348085
自由	-0.28036357089348085
地处	-0.28036357089348085
加入	-0.28036357089348085
愿意	-0.28036357089348085
沙	-0.28036357089348085
27	-0.28036357089348085
意味着	-0.28036357089348085
此前	-0.2770177123512269
追求	-0.2770177123512269
大大	-0.2770177123512269
真正	-0.2770177123512269
处	-0.2770177123512269
行业	-0.2770177123512269
最终	-0.27411302196366666
二	-0.27411302196366666
内	-0.26054664797015736
及	-0.25949670082101034
货物	-0.25424056289115254
看	-0.25424056289115254
进行	-0.25020279474023394
副	-0.2386850392078875
长期	-0.22865582156176328
抵达	-0.22865582156176328
带动	-0.21614485297686506
人类	-0.19957816363274553
自身	-0.19957816363274553
今天	-0.19957816363274553
第一个	-0.19957816363274553
土地	-0.19957816363274553
美国	-0.19957816363274553
段	-0.19957816363274553
背景	-0.17538467246228215
南北	-0.17538467246228215
寻求	-0.17538467246228215
其实	-0.17538467246228215
中南半岛	-0.17538467246228215
话题	-0.17538467246228215
当年	-0.17538467246228215
语言	-0.17538467246228215
满足	-0.17538467246228215
远	-0.17538467246228215
同样	-0.17538467246228215
开拓	-0.17538467246228215
三个	-0.17538467246228215
思想	-0.17538467246228215
定位	-0.17538467246228215
加工	-0.17538467246228215
终点	-0.17538467246228215
输出	-0.17538467246228215
按	-0.13263152135404166
即将	-0.13263152135404166
日益频繁	-0.13263152135404166
感兴趣	-0.13263152135404166
措施	-0.13263152135404166
行政	-0.13263152135404166
三洲	-0.13263152135404166
阿拉伯海	-0.13263152135404166
应当	-0.13263152135404166
改革开放	-0.13263152135404166
勒	-0.13263152135404166
汗	-0.13263152135404166
原料	-0.13263152135404166
保证	-0.13263152135404166
需	-0.13263152135404166
有限	-0.13263152135404166
现象	-0.13263152135404166
主线	-0.13263152135404166
风	-0.13263152135404166
解读	-0.13263152135404166
宣示	-0.13263152135404166
开往	-0.13263152135404166
十八	-0.13263152135404166
迫切	-0.13263152135404166
关闭	-0.13263152135404166
补充	-0.13263152135404166
荒废	-0.13263152135404166
海域	-0.13263152135404166
深刻	-0.13263152135404166
重心	-0.13263152135404166
通向	-0.13263152135404166
纷纷	-0.13263152135404166
大洲	-0.13263152135404166
西线	-0.13263152135404166
采集	-0.13263152135404166
异域	-0.13263152135404166
夏天	-0.13263152135404166
勾勒	-0.13263152135404166
陕西	-0.13263152135404166
寻找	-0.13263152135404166
接近	-0.13263152135404166
最新	-0.13263152135404166
护卫	-0.13263152135404166
便捷	-0.13263152135404166
看得见	-0.13263152135404166
缺乏	-0.13263152135404166
率领	-0.13263152135404166
妇女	-0.13263152135404166
灿烂	-0.13263152135404166
塔吉克斯坦	-0.13263152135404166
启程	-0.13263152135404166
230	-0.13263152135404166
很早以前	-0.13263152135404166
电视台	-0.13263152135404166
时刻	-0.13263152135404166
早已	-0.13263152135404166
利	-0.13263152135404166
来华	-0.13263152135404166
听到	-0.13263152135404166
源于	-0.13263152135404166
平均	-0.13263152135404166
下降	-0.13263152135404166
尝试	-0.13263152135404166
关税	-0.13263152135404166
角落	-0.13263152135404166
灵活	-0.13263152135404166
渊源	-0.13263152135404166
任何	-0.13263152135404166
并未	-0.13263152135404166
一半	-0.13263152135404166
摸得着	-0.13263152135404166
成就	-0.13263152135404166
还要	-0.13263152135404166
愿望	-0.13263152135404166
东北亚	0.3124728223392617
障碍	0.3124728223392617
为此	0.3124728223392617
使命	0.3124728223392617
有趣	0.3124728223392617
局部	0.3124728223392617
1976	0.3124728223392617
四川	0.3124728223392617
非三	0.3124728223392617
锁定	0.3124728223392617
打算	0.3124728223392617
共有	0.3124728223392617
谈到	0.3124728223392617
其为	0.3124728223392617
遏制	0.3124728223392617
5000	0.3124728223392617
这项	0.3124728223392617
2001	0.3124728223392617
各异	0.3124728223392617
五年	0.3124728223392617
求	0.3124728223392617
1.5	0.3124728223392617
却是	0.3124728223392617
多元性	0.3124728223392617
靠近	0.3124728223392617
观察	0.3124728223392617
冲击	0.3124728223392617
海禁	0.3124728223392617
地形	0.3124728223392617
造成	0.3124728223392617
之所以	0.3124728223392617
时任	0.3124728223392617
绣	0.3124728223392617
跨度	0.3124728223392617
键	0.3124728223392617
旗帜	0.3124728223392617
延长	0.3124728223392617
白色	0.3124728223392617
不懈	0.3124728223392617
游玩	0.3124728223392617
友好关系	0.3124728223392617
不但	0.3124728223392617
装	0.3124728223392617
而已	0.3124728223392617
前提	0.3124728223392617
新修	0.3124728223392617
风俗	0.3124728223392617
减弱	0.3124728223392617
途径	0.3124728223392617
应运而生	0.3124728223392617
历来	0.3124728223392617
2004	0.3124728223392617
热情	0.3124728223392617
方便	0.3124728223392617
抱	0.3124728223392617
尽可能	0.3124728223392617
'	0.3124728223392617
斯	0.3124728223392617
向南	0.3124728223392617
尼罗河	0.3124728223392617
朝廷	0.3124728223392617
最多	0.3124728223392617
132	0.3124728223392617
更令	0.3124728223392617
红	0.3124728223392617
效率	0.3124728223392617
文明古国	0.3124728223392617
尽	0.3124728223392617
皇室	0.3124728223392617
号	0.3124728223392617
中华文明	0.3124728223392617
东端	0.3124728223392617
领略	0.3124728223392617
同胞	0.3124728223392617
名列前茅	0.3124728223392617
主导	0.3124728223392617
须	0.3124728223392617
五星	0.3124728223392617
两种	0.3124728223392617
金色	0.3124728223392617
留有	0.3124728223392617
多样化	0.3124728223392617
身着	0.3124728223392617
燃料	0.3124728223392617
深入人心	0.3124728223392617
阿拉伯文	0.3124728223392617
优秀	0.3124728223392617
瓦尔	0.3124728223392617
回报	0.3124728223392617
步行	0.3124728223392617
刚	0.3124728223392617
另据	0.3124728223392617
相聚	0.3124728223392617
西洋	0.3124728223392617
获取	0.3124728223392617
接下来	0.3124728223392617
想法	0.3124728223392617
或许	0.3124728223392617
行进	0.3124728223392617
路程	0.3124728223392617
就近	0.3124728223392617
英文	0.3124728223392617
依据	0.3124728223392617
加	0.3124728223392617
备受	0.3124728223392617
良港	0.3124728223392617
某些	0.3124728223392617
最长	0.3124728223392617
180	0.3124728223392617
盛产	0.3124728223392617
较为	0.3124728223392617
多为	0.3124728223392617
美	0.3124728223392617
惊奇	0.3124728223392617
稳固	0.3124728223392617
地域	0.3124728223392617
得以	0.3124728223392617
武器	0.3124728223392617
其时	0.3124728223392617
250	0.3124728223392617
克利	0.3124728223392617
荒漠	0.3124728223392617
必然	0.3124728223392617
下属	0.3124728223392617
南端	0.3124728223392617
文化遗产	0.3124728223392617
所属	0.3124728223392617
2007	0.3124728223392617
扮演	0.3124728223392617
路径	0.3124728223392617
叹为观止	0.3124728223392617
气象	0.3124728223392617
浪潮	0.3124728223392617
未能	0.3124728223392617
巴库	0.3124728223392617
观点	0.3124728223392617
挫折	0.3124728223392617
是因为	0.3124728223392617
2009	0.3124728223392617
长大	0.3124728223392617
葡萄	0.3124728223392617
孟加拉	0.3124728223392617
促成	0.3124728223392617
许许多多	0.3124728223392617
包含	0.3124728223392617
种	0.3124728223392617
饮	0.3124728223392617
博士生	0.3124728223392617
规则	0.3124728223392617
120	0.3124728223392617
恰恰	0.3124728223392617
发	0.3124728223392617
直达	0.3124728223392617
即使	0.3124728223392617
较长	0.3124728223392617
出海口	0.3124728223392617
2006	0.3124728223392617
金属	0.3124728223392617
导师	0.3124728223392617
诞生	0.3124728223392617
渴望	0.3124728223392617
大宗	0.3124728223392617
物种	0.3124728223392617
极端	0.3124728223392617
翻	0.3124728223392617
究竟	0.3124728223392617
上扬	0.3124728223392617
中称	0.3124728223392617
读书	0.3124728223392617
撤离	0.3124728223392617
第四代	0.3124728223392617
海中	0.3124728223392617
郑和	0.3124728223392617
大道	0.3124728223392617
各种各样	0.3124728223392617
得益于	0.3124728223392617
邻国	0.3124728223392617
多有	0.3124728223392617
兴起	0.3124728223392617
直航	0.3124728223392617
做出	0.3124728223392617
全境	0.3124728223392617
图案	0.3124728223392617
繁忙	0.3124728223392617
可谓	0.3124728223392617
其余	0.3124728223392617
词汇	0.3124728223392617
尽快	0.3124728223392617
拿出	0.3124728223392617
当今	0.3124728223392617
历史长河	0.3124728223392617
之初	0.3124728223392617
弹性	0.3124728223392617
财政	0.3124728223392617
父亲	0.3124728223392617
就让	0.3124728223392617
连接起来	0.3124728223392617
组成	0.3124728223392617
辨明	0.3124728223392617
防止	0.3124728223392617
悠远	0.3124728223392617
浙江省	0.3124728223392617
值得注意	0.3124728223392617
缩小	0.3124728223392617
飞跃	0.3124728223392617
第一步	0.3124728223392617
418	0.3124728223392617
两端	0.3124728223392617
风靡	0.3124728223392617
率先	0.3124728223392617
穆罕默德	0.3124728223392617
同意	0.3124728223392617
美洲	0.3124728223392617
是不是	0.3124728223392617
绕开	0.3124728223392617
享有	0.3124728223392617
无论是	0.3124728223392617
局限性	0.3124728223392617
加上	0.31830552339038376
变为	0.31830552339038376
且	0.31830552339038376
恢复	0.31830552339038376
加深	0.31830552339038376
奠定	0.31830552339038376
简单	0.31830552339038376
与此同时	0.31830552339038376
国际贸易	0.31830552339038376
建造	0.31830552339038376
24	0.31830552339038376
除	0.31830552339038376
B	0.31830552339038376
不会	0.31830552339038376
面貌	0.31830552339038376
小	0.31830552339038376
转移	0.31830552339038376
29	0.31830552339038376
90	0.31830552339038376
天然	0.32272920814020745
全国	0.32272920814020745
综合	0.32272920814020745
卡拉奇	0.32272920814020745
福建	0.32272920814020745
重视	0.32272920814020745
艺术家	0.32272920814020745
2010	0.32272920814020745
外国	0.32272920814020745
大型	0.32272920814020745
较大	0.32272920814020745
官方	0.32272920814020745
活跃	0.32272920814020745
之路	0.32272920814020745
民间	0.32272920814020745
动荡	0.3264480293569713
特别	0.3264480293569713
土耳其	0.3264480293569713
内容	0.329726122844264
9	0.329726122844264
显示	0.329726122844264
多年	0.33269585348439396
有关	0.33543426767815143
了解	0.33543426767815143
城市	0.337991027443674
海外	0.4297923667988072
对于	0.44651918522231604
巨大	0.4528451908377824
见证	0.46168848025739195
进口	0.46168848025739195
畅通	0.47466943048136045
中国政府	0.49526714463378935
报告	0.49526714463378935
专门	0.49526714463378935
2000	0.49526714463378935
2013	0.49526714463378935
2	0.5165343795797215
首先	0.5327618311154484
独特	0.5327618311154484
万	0.5327618311154484
很大	0.5327618311154484
一切	0.5327618311154484
重镇	0.5327618311154484
挖掘	0.5327618311154484
进出口	0.5327618311154484
200	0.5327618311154484
神庙	0.5327618311154484
相信	0.5327618311154484
黑海	0.5327618311154484
可以	0.5617874921749358
首都	0.5871936667290503
11	0.5871936667290503
公里	0.6093292574235855
75	0.6249512334692651
只是	0.6249512334692651
事	0.6249512334692651
主动	0.6249512334692651
必要	0.6249512334692651
规定	0.6249512334692651
壮观	0.6249512334692651
陆地	0.6249512334692651
图片	0.6249512334692651
